xNb8pFe99ENj8BeMsCBPcQ,N82S_d9LfAVKi3OS59192A,25753:13 11228:1 10913:2 9838:4 23348:2 21798:3 11148:11 19313:6 17327:11 11612:1 13743:1 6319:1 19747:10 18777:5 18866:3 23678:8 24210:1 16269:4 13204:2 24084:1 8027:2 13426:1 13895:2 4394:1 9860:3 23523:1 6519:2 3129:1 24085:1 22222:6 16691:2 6970:2 15644:6 18538:2 20113:1 9046:1 4072:1 18940:1 16053:2 25246:1 13255:1 12937:1 14851:1 13745:1 5094:1 6300:1 652:1 4763:2 21799:1 23960:1 7465:1 10193:1 20875:1 13588:3 10078:1 6295:1 17586:1 16684:1 24111:2 6044:2 17563:2 13311:1 13899:2 2443:1 5355:2 16401:1 13611:1 1010:4 17809:1 11519:1 1248:1 18953:1 1658:1 10120:1 20682:2 20218:1 9471:1 8878:1 190:1 11577:2 8616:1 3758:1 18941:1 25399:1 19118:1 8546:2 22036:1 3579:1 21039:1 20688:2 19269:1 13461:1 24852:2 22546:1 4438:1 9316:1 10062:1 25141:1 21785:1 8368:4 11377:1 16858:1 5341:1 8185:1 20954:1 10853:1 4537:1 2133:3 1885:1 16406:1 1888:1 17440:1 23316:2 23495:1 4461:1 6040:1 1788:2 21564:1 7756:1 9727:1 20988:1 24997:1 21803:1 13434:1 22953:1 6308:2 25959:1 17953:1 16415:1 4530:1 16028:1 11601:1 3659:1 24573:1 2756:1 8350:2 16711:1 20445:1 7390:1 1551:1 4929:1 3010:1 6640:1 1500:2 8301:1 19372:1 24454:1 3100:1 8283:1 8692:1 16256:1 7947:1 5559:1 4060:1 14368:1 8303:1 6523:2 14844:1 1518:1 11730:2 5179:1 23440:1 15672:2 17637:1 14477:1 17576:1 397:1 20219:1 26135:1 18134:1 18187:1 2657:2 22722:1 23691:1 10843:1 10974:1 7891:1 7013:1 12705:1 22014:1 17215:1 5861:1 14100:1 19491:1 7426:1 8031:1 16829:2 21214:1 24948:1 
xNb8pFe99ENj8BeMsCBPcQ,oGE8GPmBvHXQskP-m2cdLw,9860:10 5094:4 8548:3 6519:3 19346:6 10062:7 20985:1 14641:3 8255:4 25842:4 4003:8 10018:2 8357:2 1897:7 14640:2 4798:1 13467:3 20519:1 5704:3 1475:1 14479:3 13405:1 18211:3 9133:2 18538:5 13588:3 3114:1 8692:3 7275:1 8546:2 3289:1 6454:1 215:2 9124:2 11730:3 24909:2 18051:1 3870:3 10843:4 18299:2 3170:2 25058:1 8838:3 10016:2 7112:5 355:2 12738:1 20984:1 25120:1 25145:1 20022:3 23830:1 3402:3 1113:1 11860:1 19017:1 6640:5 9945:1 22863:4 5243:4 2398:5 9468:2 10688:1 26206:2 22462:2 14183:1 17911:2 15295:2 1851:1 7646:1 20275:1 22195:1 22874:1 347:1 9225:2 14438:1 12062:2 1136:2 10640:1 4020:2 23932:1 14688:1 10802:1 14093:1 12701:1 18336:1 15644:2 21934:1 20508:1 5489:1 11794:1 21346:2 5559:1 8082:1 9455:3 22161:1 7259:1 22673:1 23139:2 2002:1 2847:1 5643:1 22445:1 5487:1 21761:1 354:1 17170:1 216:1 371:2 13899:2 14356:3 8695:3 19966:1 12407:1 3599:1 23333:1 12409:1 22479:1 5658:1 5549:2 21068:2 14184:1 19491:2 23507:1 9110:1 17775:1 16469:1 20865:1 16302:1 12705:2 8878:3 19907:1 14685:1 22233:1 8350:1 24989:1 13624:1 5375:1 14681:1 21602:1 5485:1 4869:1 15930:1 9920:1 20072:1 16849:1 15837:1 25420:1 23775:1 21937:1 10627:1 16914:1 4035:1 2036:1 6317:2 25449:1 17738:2 3252:3 4887:1 23879:1 25959:2 3467:1 19072:1 24103:1 23440:1 21760:1 5478:2 21722:1 11373:1 9705:1 11612:1 11354:1 20688:1 7947:1 20684:1 12256:1 17213:1 17745:1 17744:1 12795:1 42:1 4972:1 16295:1 16595:1 18129:1 17865:1 9550:1 16009:1 21799:1 19747:2 7460:1 11228:1 25802:1 15456:1 13311:1 8510:1 16952:1 25177:1 13827:1 17398:1 13428:1 3430:1 22080:1 6510:1 11440:1 4072:1 8829:1 5186:1 8031:1 19020:1 8965:1 24038:1 16053:1 16825:1 16984:1 
xNb8pFe99ENj8BeMsCBPcQ,RZTcKugP9dGWFkO4RpbVEQ,14137:12 2707:4 11148:7 13472:2 22462:5 18116:2 15644:9 9860:11 19747:10 18777:2 14711:2 7065:1 23204:1 15020:2 7622:1 13526:1 25399:2 19192:8 16858:1 21136:1 24363:2 8350:2 19346:2 4924:3 13255:2 13611:9 9831:3 17606:3 19446:2 14450:3 3292:2 4561:5 6447:1 21318:1 14918:2 6040:2 13461:2 4763:3 21803:2 1885:1 4461:1 13371:1 3215:1 7015:1 8368:2 14728:1 9145:1 19984:1 2133:1 8678:2 20456:3 24320:3 24675:1 23960:2 17217:1 7681:1 1788:2 1784:1 24253:1 20647:1 20988:3 25959:1 23316:1 24680:1 8616:3 3758:4 13796:1 11577:1 24098:1 2146:1 25575:1 5599:1 19365:2 5146:1 13475:1 18179:1 18588:1 20688:2 3236:4 20600:1 21493:1 1176:1 4653:1 7051:5 4685:7 20682:1 2756:4 20129:2 16926:1 26195:3 16819:2 20022:1 13708:1 23091:1 10004:1 5643:1 22863:1 3170:1 5654:1 3364:1 17512:1 2036:2 22988:1 23139:1 8166:1 21418:2 13369:1 3020:1 18336:1 5939:1 5503:1 20226:1 22693:2 15090:1 16233:1 25565:3 19270:1 7474:1 2002:1 15672:2 23614:1 16053:6 20596:1 11142:2 902:2 25246:1 5042:1 4003:4 826:2 17597:2 21145:1 5691:1 3983:1 17124:1 12098:1 5690:1 20027:1 10424:1 25028:1 3737:1 3571:1 1144:1 18725:1 25195:1 6537:1 20072:1 14844:1 15921:1 12062:1 4085:2 2764:1 5478:1 20231:2 25682:1 19489:1 22583:2 16054:2 9705:2 23678:3 2228:1 8878:1 22784:1 23333:1 7112:2 1506:2 17150:1 23507:1 592:1 2609:1 21599:1 5549:2 6021:2 20445:1 7390:1 3010:1 19914:1 1500:2 15645:1 5179:1 3100:1 14368:1 8303:1 16269:1 9225:1 3777:1 16276:1 12404:1 14681:1 4877:2 21224:1 22953:1 13434:1 1010:1 13038:1 22222:2 5050:1 8546:1 5973:1 13473:1 11377:2 21908:2 5150:2 6717:1 22368:1 15496:1 8082:1 10062:1 13588:2 17953:1 16415:1 13608:1 440:1 4215:1 22023:1 13047:1 25023:1 24948:1 16829:1 
xNb8pFe99ENj8BeMsCBPcQ,SsTxjxo8qvqBMvan1rzNzg,6040:1 1403:2 4014:1 10260:1 16858:1 9282:1 22204:1 23678:1 3863:1 17132:1 20628:1 19540:1 13125:1 12937:1 9288:1 13899:1 25382:1 25541:1 24402:1 24655:1 19168:1 8646:1 12240:1 768:1 18492:1 16055:1 21799:1 2756:2 16141:1 16711:1 9860:1 8878:1 1231:1 3010:1 13047:1 25023:1 22462:1 
xNb8pFe99ENj8BeMsCBPcQ,szw8OGJlsqaA3i2oe7dn9A,12214:5 17308:5 16947:6 16053:1 8027:1 8224:1 11645:4 3252:7 13624:1 14717:1 9860:4 13471:1 1024:2 9929:1 9530:4 1658:2 13472:1 3615:1 8755:1 6317:4 7697:1 18116:1 11228:1 9727:1 6683:1 5332:1 20984:1 15644:1 4208:2 1111:2 19168:1 12297:1 25069:1 193:1 11730:1 6289:1 7960:1 8539:1 23139:3 23879:2 17512:2 5478:3 18772:4 9124:2 73:1 13899:3 5192:1 14665:1 7646:2 10062:1 8215:1 1744:3 17399:1 10511:1 7112:1 18028:1 13314:1 8653:1 18396:1 16926:1 20688:1 20684:1 12795:1 42:1 16295:1 6454:1 18129:3 10843:1 8011:1 9705:1 18082:1 8139:1 20940:1 13047:1 25023:2 4833:1 22023:1 13588:1 1270:1 9638:1 23523:1 8031:1 25311:1 3234:1 16669:1 2619:1 1554:1 25064:1 4877:2 24948:1 16829:1 11440:1 8350:1 
xNb8pFe99ENj8BeMsCBPcQ,szw8OGJlsqaA3i2oe7dn9A,16926:5 6317:6 1024:4 12214:3 17308:3 16947:3 25983:2 10843:2 18129:2 11294:2 13624:2 9860:4 12062:3 1270:1 6683:1 11645:2 13471:1 3615:1 22161:1 25119:1 17377:1 2756:2 3252:1 20129:1 9530:4 1658:2 20596:1 8027:1 15644:1 16604:1 22863:1 9638:1 23523:2 16641:1 1278:1 4207:1 8653:1 5559:1 4208:3 8692:2 11794:1 5582:1 10511:1 16819:4 9680:4 14843:1 10627:2 9455:1 5654:1 23879:1 25670:3 5478:3 20231:1 23507:1 10062:1 21136:1 5049:1 9124:1 8368:1 6243:1 20688:1 19875:1 13126:1 5051:1 21389:1 16858:1 7142:1 12937:1 22126:2 16319:1 22023:1 12048:1 15849:1 13369:1 3020:1 5778:1 25372:1 13526:1 13047:1 25023:1 635:1 19907:1 16519:1 25399:1 8546:1 56:1 6021:1 3970:1 8224:1 16829:2 22488:1 24948:1 
xNb8pFe99ENj8BeMsCBPcQ,tFU2Js_nbIZOrnKfYJYBBg,24697:1 2619:9 2076:2 10875:2 13047:5 25023:6 13473:1 16233:1 2756:4 13471:1 8755:2 25064:1 11148:1 15644:1 6519:3 19747:1 10843:1 3726:1 8368:3 6044:1 21860:1 3831:1 8965:1 22953:1 20703:1 25682:1 22955:1 8350:1 16401:1 14479:1 18129:2 9705:1 4851:1 12062:1 19907:1 16984:1 6640:1 3236:2 17865:2 2135:1 8546:1 13639:1 18538:1 11730:1 5588:2 13816:2 20129:8 23775:3 10424:1 4003:3 2847:1 23879:3 22708:1 21068:1 7390:2 15087:2 20231:2 23171:1 8518:1 4781:3 3206:2 10062:1 10234:1 5658:1 12705:3 4014:1 1551:1 13048:1 25122:1 12937:2 13899:2 2581:1 7112:2 7328:1 3152:1 22161:1 15645:1 5179:1 9110:4 9155:5 9860:6 11142:1 5549:1 8695:1 19168:1 1781:1 14309:2 1506:1 23523:1 17829:1 9550:1 20688:1 11141:1 111:1 15980:1 17745:1 1260:1 25373:1 8878:2 24363:1 16519:1 10444:1 18116:1 21136:1 21346:1 8027:1 7263:1 7277:1 25978:1 18739:1 6523:1 16269:1 7646:1 11091:1 4877:1 16829:1 24948:1 
xNb8pFe99ENj8BeMsCBPcQ,tFU2Js_nbIZOrnKfYJYBBg,2619:5 2939:6 9860:14 582:1 25023:5 2756:2 3010:1 4085:7 25351:7 17563:1 22192:2 13473:3 25064:2 16233:2 14994:1 9143:1 6523:3 15678:1 25565:2 2076:2 10875:2 13708:1 13899:1 20628:1 9705:1 22023:1 15644:2 13471:1 23355:1 8755:1 11148:1 6510:2 1010:4 4438:2 11650:1 2718:2 16401:2 6519:3 18179:3 19747:2 16882:2 13041:1 10195:1 25246:3 12937:1 9110:1 8368:1 13882:1 22953:2 25682:2 4542:1 20529:1 4763:1 4877:2 7733:2 1531:3 20682:3 3152:3 4035:1 12143:2 25647:1 22147:1 20779:1 2735:2 19565:1 11645:1 5658:1 6722:1 3758:1 4054:1 22036:1 7263:1 8695:5 21107:1 19632:3 1500:6 4183:3 10405:1 2764:1 23333:1 14943:1 21265:2 10062:2 8692:3 15645:1 5559:3 23517:1 13180:1 14356:1 10061:1 8303:1 20231:4 3936:1 118:1 21136:1 2917:1 10046:1 25808:1 23156:4 4305:1 25039:1 11577:1 15295:1 3571:1 16175:1 8797:1 11877:1 4743:2 24971:2 686:1 20275:1 9455:1 5489:1 23009:1 14029:1 22942:1 12918:1 3580:1 18116:1 5549:1 18051:1 15699:1 18725:1 11215:1 20688:2 25373:1 9151:1 17745:1 1260:2 19335:1 22126:1 8878:3 16595:1 21346:1 21390:1 13038:1 42:2 23678:1 18136:2 10843:2 13588:1 19346:2 7709:1 19907:1 23523:2 17865:1 6640:2 2133:1 22749:1 16295:1 21068:1 16926:1 18336:1 4653:1 25372:1 13047:1 1475:1 6021:1 16829:2 22488:2 7468:1 5147:1 25399:1 3615:1 
xNb8pFe99ENj8BeMsCBPcQ,TWD8c5-P7w9v-2KX_GSNZQ,13968:15 1806:14 15644:4 11148:6 23523:3 3615:4 22462:7 1475:1 4763:2 24363:1 16053:3 8166:2 18866:3 19747:7 18777:3 25399:3 11158:1 13526:1 24040:3 7936:1 2224:1 1964:1 215:1 11166:1 10062:3 15090:1 22784:1 13065:1 13473:3 4530:1 10263:1 8011:1 13588:1 6519:1 190:1 22222:2 7685:1 9860:3 6184:1 25728:1 24989:1 19346:2 3637:1 24852:1 16233:1 13708:1 6523:1 5150:1 3758:1 1010:1 20789:1 972:1 8027:1 18336:1 8031:1 17563:1 13247:1 21418:1 20940:2 25015:1 15872:1 21068:1 22988:1 2581:1 12937:1 7627:1 25541:1 23248:1 13743:2 15647:1 13639:1 18129:1 2133:1 20688:1 14477:1 16269:1 13047:1 25023:1 14711:1 3207:1 17576:1 21910:1 23678:1 8054:1 8546:1 11601:1 13895:1 16829:1 
xNb8pFe99ENj8BeMsCBPcQ,VVeogjZya58oiTxK7qUjAQ,17327:7 17551:32 2101:17 10066:1 11706:1 7947:1 12052:8 22544:5 5341:4 13581:7 745:7 15192:6 8368:5 17541:11 9860:6 20219:3 16437:1 19346:3 11812:2 3732:2 25795:1 12150:1 1848:1 1386:1 13526:1 8350:3 10843:1 18538:1 9124:1 11730:3 22192:1 17809:1 13895:3 4394:3 13473:1 1010:2 6970:3 13472:1 2357:1 22014:1 25082:1 3931:1 8466:1 10062:3 8082:1 10913:1 2810:1 22488:1 11794:1 6519:2 19747:1 8166:1 21418:2 25145:1 4763:1 20985:1 25919:2 3099:1 16447:1 1658:1 215:1 21107:1 14479:1 20596:1 22195:1 20022:1 826:2 17597:3 16053:3 24989:2 19632:2 25028:3 21720:3 10511:1 4003:3 3497:1 22988:2 21610:1 2875:1 16033:1 22863:1 26380:1 17124:1 22163:1 20072:2 5738:1 14356:1 15837:1 2224:1 21934:1 17167:1 23521:3 14943:1 4744:1 7112:1 1531:1 13899:1 2228:1 18299:3 26004:1 8480:1 8317:1 14069:2 23830:2 20231:3 15645:1 14445:1 15193:2 686:1 9031:1 1756:1 20875:1 14696:2 16118:2 5658:3 2281:1 24657:1 5559:1 206:1 1113:1 17550:1 6162:2 8692:1 21599:1 23440:1 25846:1 8393:1 20246:1 16175:1 21455:1 17218:1 8215:1 20688:1 18588:1 17637:1 18129:4 9705:2 34:1 6510:1 13639:1 5293:1 10854:1 23331:1 24852:1 8548:1 21138:1 18866:1 16269:1 7646:1 17563:1 14741:1 13506:3 23890:1 18894:1 24165:1 17524:1 18492:1 13588:1 10914:1 11577:1 21137:1 8546:2 14554:1 20113:2 9046:2 4215:1 15672:1 8878:1 24675:1 13708:1 6523:1 21384:1 16233:1 25983:1 25246:1 16829:3 21214:1 7261:1 2135:1 4072:1 24948:1 
